Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.910683066856,1.065888478543,1.389056326334,1.227442501691,0.743976819968,0.596228541603,0.547089702691,0.572658729068,0.577256475717,0.649843617051,0.813986887722,0.654024428065,0.572621776152,0.540490466128,0.511551511931
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1.45153923628,1.870702372954,1.771363545292,1.968422821124,2.138976195334,2.154642008556,1.962507034869,2.106990245181,1.99119271094,1.932000830372,1.960866188989,2.066090995057,1.949373983051,1.868687644692,1.912483832871
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,5.499409162221,5.440272297764,4.823816912917,5.228758445282,5.840008561188,6.126241496862,5.621706936175,5.533823764069,6.361109536737,6.159082795316,5.368038617796,5.79337633873,6.161765337083,5.606449934705,4.760075870145
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,13.505926169182,14.024108937656,14.069954978883,13.416268586054,13.765757617177,12.93863530148,11.045376656039,11.947804945828,10.577442215653,10.495823475602,10.890296277183,10.888275462237,9.930469556965,9.571348771969,9.496841709616
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,3.2633970462,3.30827475853,3.213425430182,3.166361007237,3.243397194261,3.235357822735,3.470327581273,3.359932699201,3.262148230817,3.356942592572,3.462179580289,3.426832300562,3.502402526801,3.370225343926,3.074601169715
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.244865401576,0.357854668802,0.190372467708,0.178892010922,0.16460151559,0.15311994086,0.1664088132,0.154328237436,0.16518619275,0.161364479027,0.160308908448,0.212011722899,0.347423832644,0.388604721431,0.38486943372
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.161157921016,0.160708378569,0.140352272555,0.147500045764,0.143554347385,0.134622843552,0.16890878921,0.155999112829,0.163971716911,0.162528867146,0.162467388048,0.146313895483,0.135581607754,0.147393843101,0.123605729953
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.324094641275,0.297735071155,0.266220827128,0.248927586298,0.237512047548,0.230041773344,0.22519184532,0.221376130547,0.21489405669,0.226391819977,0.229986710815,0.220536879208,0.207657552205,0.203768322603,0.16261936524
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.662101475872,0.78955485865,0.696918316474,0.634303621417,0.699672122698,0.600051549954,0.678141126482,0.708524551528,0.712403253847,0.690709123358,0.665749775096,0.59579876915,0.632228213022,0.568118881871,0.570870803499
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.201041669999,0.194449474168,0.174261439115,0.171316447816,0.166773798292,0.168336972303,0.180955045851,0.162992529944,0.15267525635,0.140834717203,0.132336303629,0.127012511531,0.125148521731,0.124851056501,0.119043109511
