Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",4.064172975146,3.896855893786,3.782594775737,3.665529212075,3.701563907887,3.761475206621,3.673676521319,3.802070043633,3.200182163174,3.215796558963,3.736681683944,4.057748062875,3.852291652494,3.851980420946,3.959883924032
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,34.252494001178,35.077456747055,35.70238411048,35.807491735358,35.140979233271,35.632440900949,35.654704355485,35.59825301835,36.559750481456,37.821713647854,38.065333129672,37.970704688184,38.030973240919,37.972899710363,38.630198455573
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,2.280493985679,2.289360220697,2.303944370125,2.386035267209,2.425408961152,2.846433227298,3.025804655951,2.851729501886,2.877233959242,2.886102678399,2.760923501331,2.291140011369,2.396615175544,2.134205368362,1.935811538569
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0.066229188143,0.068660378301,0.055745746524,0.046528226471,0.033384329056,0.021848427883,0.064145237767,0.095540332599,0.086962266323,0.084286945592,0.053615749476,0.029171613218,0.02753911961,0.029752318725,0.036850583155
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,2.214264797536,2.220699842395,2.2481986236,2.339507040738,2.392024632096,2.824584799414,2.961659418184,2.756189169287,2.790271692918,2.801815732807,2.707307751856,2.26196839815,2.369076055934,2.104453049637,1.898960955414
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1.61683907751,1.716815608601,1.712332695417,1.635603735258,2.004848892194,2.038409511036,2.1404867908,2.142337252033,2.218910193683,2.176892512873,1.923634590549,1.797501945913,1.845383611359,1.877366496061,1.953572688179
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,6.333289678133,6.07493209563,7.308024852315,7.919131208965,7.017933419155,7.881394470836,8.390370094605,6.689417953162,6.71784159028,6.988684822331,8.320937554107,8.076940426316,8.534154608332,8.232647098366,7.903586324686
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,24.021871259855,24.996348822128,24.378082192623,23.866721523927,23.69278796077,22.866203691779,22.098042814129,23.914768311269,24.745764738251,25.770033634252,25.059837483684,25.805122304587,25.254819845685,25.728680747575,26.837227904139
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,6.021505226762,6.44658601867,6.183997737457,5.967055502605,5.726619323547,5.699539194673,5.941582560297,5.79282778048,5.687827846458,5.426031491349,5.46098173844,5.714534372482,5.367916992289,5.103466055972,4.722807328515
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.555125520695,0.535851964209,0.505482138299,0.441857895957,0.430270050885,0.434993548074,0.437142722765,0.430668141267,0.450037037605,0.428221613192,0.437338563836,0.415821203471,0.409602455223,0.38258367875,0.35654260916
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.445831019097,0.470579461226,0.445267057258,0.441297291625,0.390300413221,0.349487816833,0.340479090072,0.333610718032,0.313879639165,0.316640470485,0.326631870771,0.320011068764,0.313430278966,0.289353812528,0.254395589572
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.679082926185,0.699250727893,0.657945901622,0.660355947563,0.569595144375,0.448020908363,0.408029892643,0.409663841371,0.356888392535,0.337457240386,0.357978121672,0.402508084029,0.38139306075,0.321443823862,0.268294902518
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.148779473319,0.149282546338,0.142706053349,0.136716318349,0.143946840586,0.136640073908,0.139433899447,0.150285515196,0.134367216411,0.139963152027,0.13316326751,0.135563377597,0.118300636055,0.105061334181,0.093314812099
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,1.095631832826,1.027144840387,0.992192667162,1.082034793919,1.138870973545,1.032522275196,0.994524982945,0.995437517878,0.931431498241,0.854354384769,0.815748553402,0.780714628302,0.709318904423,0.742102415609,0.714525054619
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,2.063829360431,2.07140255701,2.304777162864,2.076864684257,2.027225548382,1.80864475364,1.794173330725,1.925729968557,2.299000232301,2.394537027294,2.059835242671,1.871400554782,1.769449313924,1.750619779658,1.786545806155
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,1.368592984598,1.400247401227,1.401426776599,1.430627846773,1.531810655572,1.346206978894,1.347548730699,1.203826082541,1.254870399451,1.334761719782,1.257854304078,1.242564684301,1.208848439919,1.081058212915,1.131484313263
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,4.562994389515,4.545408509859,4.92600343274,5.092573830605,5.128492003562,4.784169837048,4.115157401293,4.422485874205,4.149780732996,4.033713271311,3.857642148349,3.783966229871,3.612895397807,3.516916108439,3.296625149523
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",6.401778093121,6.956672022486,6.149369899873,5.856769552099,5.91589000652,6.223227079385,5.948658302251,7.621793573074,8.587545111125,9.939470953668,9.84506382941,10.585866571852,10.806499370341,11.862774070126,13.665201994355
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.437315780438,0.404204898615,0.382468255955,0.34226170351,0.329616904117,0.298030169577,0.296862220154,0.28834892951,0.273009100064,0.269625052123,0.246292528135,0.250748858609,0.24110692456,0.200777734863,0.168610701954
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.241404652867,0.289717874209,0.286445109445,0.338306156666,0.360150096458,0.304721056189,0.334449680837,0.340090369158,0.307127531898,0.295257257865,0.26130731541,0.301422670527,0.316058071427,0.372523720671,0.378879642406
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,61.683333023676,61.025687359159,60.515021113783,60.526979052567,61.157456858842,60.60608389243,60.671619123196,60.599676938017,60.24006735537,58.962489793183,58.197985186384,57.971547248941,58.116735106586,58.175119868691,57.409917620395
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,6.83279639577,6.848344235421,6.99408706639,7.217210896326,7.402474051941,7.520904669198,6.897402222426,7.447032675393,7.703319888698,7.911771178185,7.691910206051,7.509275975975,7.99560405092,7.781573987579,8.254488689666
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,10.750738494528,10.557170732893,10.632565420501,10.421267246789,10.148443320781,9.5551104799,8.622050515779,8.841011054234,8.911504651659,8.31932873228,8.538717576074,8.815882126315,8.411815058898,8.908392606269,8.513126064937
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",6.272143415988,6.198677347366,6.051981280664,6.074583279796,6.064507399489,5.663333895074,5.588791765214,5.866897958338,5.850259917733,5.68986328757,5.620214807919,5.631661638659,5.637226950828,5.539327821385,5.429515889293
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.314794970348,0.331393162341,0.357772857079,0.388606670358,0.436128576898,0.451648733971,0.555296630225,0.562896677256,0.572686346659,0.71258897616,0.760011311594,0.792780742606,0.87304224767,1.07578220705,1.107422831414
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.869869215913,1.031508440642,0.998186024526,1.070398967721,1.125264513774,1.3863822959,1.515757757067,1.692051610629,1.732922271092,1.95935462692,2.112747508927,2.191273701543,2.327704680227,2.580544140885,2.658307135535
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,14.046859949565,13.95983563267,13.711714446913,13.765145276979,13.889915954308,13.999352761248,14.591055435892,14.222421077693,13.857523970562,13.553101357639,13.200661248244,13.122058470476,12.814222766169,12.61539639432,12.377374943577
