Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,0.371277705388,0.410783229781,0.445313297586,0.485146932009,0.514861035985,0.588645555913,0.600464475375,0.703032734158,0.828024373211,0.942364282991,1.010642901086,1.250598852488,1.512696066169,1.415298930392,1.556559089367
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,0.714507026588,0.749777862016,0.814824919873,0.867594644814,0.954195424723,1.081530240977,0.997595502866,1.178009151312,1.412295463439,1.433430528013,1.44041757803,1.482896391152,1.715976018523,1.724665989053,1.923181388956
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",0.993198525066,1.089535829236,1.14019902723,1.215478639609,1.347755624153,1.589370110233,1.583695465548,1.601712079807,1.647301098427,1.716754205674,1.767392177974,1.839800382436,1.672022039275,1.584974459792,1.657983606328
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.053742999066,0.059022556063,0.066476123995,0.07444243596,0.088479915974,0.103764504999,0.115626821657,0.125544089144,0.137660797219,0.160082219731,0.16558088099,0.181843755517,0.207986243209,0.242457104016,0.295644139176
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.056568648716,0.077795424761,0.07164514221,0.085289732765,0.113602241505,0.162395824013,0.181424594552,0.212284837738,0.24362375855,0.31974795179,0.367491317734,0.438825530366,0.506631482567,0.548063604735,0.630976439694
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,0.858855919841,0.886341209087,0.934484870268,0.997326725298,1.104770445979,1.245863610943,1.390901782889,1.488485082,1.596929720907,1.671367821968,1.674319247409,1.798759658709,1.987538128201,2.135930545514,2.402420306754
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",0.274000952517,0.267882824399,0.317025799185,0.332984859659,0.351162522098,0.41546944438,0.446753738158,0.452074932655,0.55877267085,0.589537808718,0.567631228273,0.619844135404,0.667846797944,0.704023052505,0.782896175002
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.032151156071,0.032814060898,0.035440927282,0.039889267302,0.044603411878,0.051037956155,0.056142533355,0.058497397009,0.0654774226,0.076442765511,0.073787411125,0.074435091811,0.075073801102,0.076155082342,0.081083296437
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",0.264182824747,0.274988597283,0.270200745277,0.262406345543,0.268537231999,0.295050208097,0.345094506939,0.332491967162,0.338495519286,0.347200603022,0.391251759988,0.424938092107,0.442122843372,0.371124105834,0.381894421017
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,0.480850649937,0.489721769447,0.528006515725,0.532485224623,0.575284823243,0.625034589975,0.692488575732,0.733926461401,0.80700548959,0.784486076283,0.771257690024,0.797510921283,0.898592977471,0.958632901246,1.071082380541
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,0.208621229585,0.220770483701,0.218433242578,0.257517756309,0.274023760553,0.278157016713,0.322114386183,0.325657199691,0.329462394485,0.343900039657,0.330223176458,0.335936642598,0.389453748424,0.417445384146,0.469474247812
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.044375558549,0.044822807634,0.045981364448,0.049584318576,0.056041234068,0.061731530911,0.066411279706,0.071174715553,0.075089346807,0.079181203426,0.082255621484,0.085152008302,0.096093594948,0.107053565544,0.123328203558
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,0.337993578269,0.316527025897,0.33868845527,0.34903929668,0.362669679132,0.394135683178,0.466346379139,0.491861072765,0.527776001233,0.57694888477,0.590021929216,0.706282249346,0.704909719068,0.713004546944,0.756887578727
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,0.26429976859,0.262674063535,0.277088147663,0.306900552692,0.332066523801,0.386547278628,0.402378239811,0.447580713611,0.464184597528,0.461398808329,0.476195136495,0.50573590748,0.5412049745,0.552202064736,0.605135568914
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",0.50247046399,0.496552805913,0.526404256809,0.539595290395,0.562599184907,0.629320414411,0.732843363057,0.819258000099,0.87575185561,0.909415589383,0.841296722298,0.879404378185,0.998165918015,1.089833277296,1.236724587438
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,145.268758950842,146.939810483912,144.02375368577,140.660291281058,131.409668792432,120.267509132969,108.275357383183,104.560284172743,100.751477638083,99.126594305837,100,95.310334004242,88.580506763319,83.376290655462,74.662438264929
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,74.66876090508,86.822446319844,81.746365634778,95.745325791826,72.801905452677,82.388478579781,87.90187871244,105.150918618894,94.34572992163,99.588949485759,100,113.232324034114,121.711484261709,132.143574728046,132.520443381891
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",74.66876090508,86.822446319844,81.746365634778,95.745325791826,72.801905452677,82.388478579781,87.90187871244,105.150918618894,94.34572992163,99.588949485759,100,113.232324034114,121.711484261709,132.143574728046,132.520443381891
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,154.035388919939,155.367764487874,151.738134845879,147.516148714239,137.09891798696,124.07991335068,111.021707702754,106.330594337032,101.5193276264,99.277025579172,100,94.26243159533,86.512106826296,81.10820779877,71.421357797168
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,161.494675442109,162.119063375441,156.088180149635,149.546820089216,139.24073106162,126.715846937675,112.286929008274,106.336034525974,101.72105914401,99.189550319118,100,95.674024542436,87.600319197277,82.661665549534,73.42412651886
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,161.508895652461,162.132750798912,156.09577912393,149.54817461609,139.241606207955,126.722193567355,112.28809736778,106.333180221911,101.719906686604,99.187822065901,100,95.678101850927,87.602301637492,82.665389994723,73.429682392637
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,111.91516279958,114.397140265444,129.593955886565,144.824190776282,136.189487252936,104.587988160031,108.213382029982,116.287716031701,105.739162608613,105.215196218848,100,81.458273656068,80.688436933066,69.676191158216,54.053279862504
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",76.006355240155,83.751455755909,86.416893649899,84.415376266627,83.588567884609,92.218489254191,101.759537433288,91.75195051693,97.049813201583,94.195181480607,100,100.673676361834,98.362062282399,111.117489192346,105.36144992853
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,76.218944349994,85.647689812999,108.445374283853,129.645537814157,117.018585318311,97.019031939482,97.841476836976,107.053666193929,99.45622350719,100.522023683134,100,78.116218855711,73.636462045884,62.699327760954,47.619182942328
