Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.160836909941,0.149076905351,0.162696564211,0.183996292158,0.196615326251,0.206312790028,0.20480043265,0.200085605858,0.189993488317,0.189933137585,0.181433633763,0.154240580013,0.14924109901,0.20046810888,0.230155127948
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,62.852336998581,63.319956515362,61.101053382558,60.81056861085,60.359612596249,60.553984333876,62.964287449065,61.774478866469,61.633902284988,60.227726222644,62.458272383611,62.664803416734,62.492372493283,62.617209565789,60.743550592501
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,6.570809065592,6.613011019595,6.442178402022,6.605021093818,6.57016808354,6.673120946075,6.559582932377,6.711071761847,6.960502400609,6.965893137651,7.32394634186,7.555970594404,7.70835799631,7.219488725593,7.176912487035
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,11.467110562545,11.58871606511,11.294667135399,11.426292864291,11.505378266011,10.869857027431,9.66602778173,10.544490874099,10.54088804333,9.985453069561,10.066338982137,9.612359651219,9.752787560338,10.087512708665,9.7229472036
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",7.948111928779,8.106772869926,7.834563340655,7.796707650311,7.668990169957,7.247712506216,7.327019513093,7.241779565172,7.150085635196,7.013653449482,7.308234069697,7.372934701192,7.497988399225,7.431953605433,7.105726970601
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.316479926721,0.366526949191,0.416174725161,0.504623640458,0.602282576354,0.690170298953,0.84554560891,0.832408447352,0.854508857937,1.102261498035,1.21202884813,1.314434639093,1.398802022249,1.837758277598,1.881062184315
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.092425287136,1.260229342198,1.164335844787,1.230599448723,1.274812436586,1.609150801204,1.658741264445,1.823812454912,1.884595366504,2.046768342828,2.308408309199,2.689234993387,2.906472521121,3.22399784266,3.118515733212
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,15.023964273977,15.142050078089,14.773510509829,14.640226654208,14.496221772726,14.839327355703,16.384137021123,15.609371909363,15.314605099246,14.785069879147,15.044664965074,15.177060221064,15.098473196954,14.908293293091,14.157237378166
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.208902565762,1.259434580712,1.168755255129,1.116990681713,1.169205045391,1.246580718257,1.208819179057,1.056143969341,1.03933890579,1.097163888026,1.013075742995,1.053773122693,1.008146214527,1.095575412926,1.209445554735
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.053460500085,0.049547441352,0.04536954559,0.044576559613,0.043148544811,0.041760287633,0.045395672717,0.044429848647,0.04443793804,0.045291911071,0.043843646571,0.042835927446,0.043778330748,0.046643645057,0.046510043602
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.010395576027,2.091242397787,2.149937918296,2.075523005459,2.156309853085,2.314583500895,2.429900173813,2.208464306834,2.324262707159,2.148359820755,2.148377391148,1.986768849594,1.900279416942,1.929311136182,1.970489551283
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,6.512004132038,6.466998602193,6.175789294473,5.880260845246,5.707944259054,5.687437167952,6.424828023654,5.997421866143,5.813905049093,5.662030062611,5.888792906574,5.805563210414,5.505386331131,5.152344421609,4.966483102866
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.225834667573,2.162246182012,2.203222138995,2.358541795541,2.28448653895,2.359562974623,2.712920597131,2.5877183426,2.580088743881,2.416261802842,2.562369677254,2.491710275709,2.251557324196,2.367828933186,2.309933839268
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.285542883379,0.276221990561,0.255186323886,0.265547467435,0.260047512646,0.259034132309,0.283629792237,0.262160917224,0.25063989447,0.249453070873,0.267100538272,0.260354444717,0.26347914609,0.256314454219,0.233950490003
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,2.030094633931,1.946082144049,1.519668300448,1.428842341982,1.346914089898,1.397584364292,1.455929371794,1.348440991196,1.330110695699,1.374080874095,1.61573777786,1.794644016052,1.90719909263,1.868287707047,1.84977309557
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.149239961648,2.069179267083,2.057063973766,2.036327019305,2.028675008902,2.108873735195,2.397210629032,2.14186315387,2.131619798637,2.05349616558,2.159470559191,2.077089312005,2.069394192311,2.045048423575,1.993931803907
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",3.957961033389,3.921697585504,3.600630674121,3.400487542746,3.245028438337,3.209228517137,3.564599887952,3.36490045787,3.414313149396,3.282489250086,3.49588262765,3.430069457745,3.180270748513,3.146850978948,3.000631154337
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,76.245021740555,78.170984020452,82.460068413005,86.123403916332,89.708783732496,90.315564540753,83.307314755317,90.507833473872,95.011461723828,100.957045827069,100,100.972739033511,103.888388617006,106.538320986177,113.093050047025
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,84.542312439166,86.40191363531,87.41921649814,91.19053706059,96.171160560886,95.956944557961,90.079551324812,94.503081580918,89.288045779598,99.754394081078,100,99.39593233032,108.558970237644,108.087007996427,108.867784258275
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",84.542312439166,86.40191363531,87.41921649814,91.19053706059,96.171160560886,95.956944557961,90.079551324812,94.503081580918,89.288045779598,99.754394081078,100,99.39593233032,108.558970237644,108.087007996427,108.867784258275
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,74.276541938374,75.089490446651,85.18720357942,89.738076262898,94.537830037582,94.760655242701,81.170683500484,91.855038717676,98.100589404368,107.880051766313,100,100.548390355714,103.182192233651,105.830508258341,119.464389433277
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,28.651724470327,40.815025030819,41.68415858528,49.094818159775,46.802021489687,50.074113644886,45.464629663208,53.009961794507,75.949597795572,95.998856850215,100,74.699725720488,68.830857570416,67.792901345579,58.78619744303
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,8.702268502124,23.572285786119,19.572868981351,25.05191929989,17.060380849029,23.273361702003,31.577548319468,40.531870293957,65.294049686606,89.823806784957,100,67.936921820842,60.654454007469,57.324668062453,48.231717199991
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,115.823691118339,116.159610504983,138.302562764845,154.153661913509,176.762322668676,167.183786120683,106.146193795296,107.534745720973,122.510520852905,122.981610625377,100,104.250752922763,104.558808238644,113.53532580441,104.905490179625
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",40.865446219403,46.894902558927,49.283817173277,59.103447574997,65.836516122647,71.24927205293,65.832307506051,91.790623864999,95.309336633655,98.060170182758,100,113.495895659889,105.760126969876,110.117017215341,114.412777580909
