Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,1.496803531277,1.529865218135,1.542199090998,1.60314838958,1.560076936743,1.309228510359,1.247451758858,1.146894805694,1.068814595972,1.124147784771,1.16425015863,1.24914371094,1.261762375596,1.247645602445,1.272208427072
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",14.72076101024,14.977205059928,14.365756557118,15.026002978611,14.56539785884,13.597215898323,10.684485330557,11.370416552035,10.485519533892,10.90241885089,10.372687317909,11.410410487486,12.365841351082,12.15014237295,12.077138697231
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.61586206166,0.624323562281,0.604292067785,0.563259717852,0.498836527757,0.495534797976,0.481544699495,0.489431179718,0.434456120694,0.491400382565,0.534551233635,0.487758270119,0.504284661302,0.496915745949,0.478744200361
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,1.681005549374,1.711872781115,1.704120517672,1.801149221545,1.792894873807,2.198479656827,2.224939584194,2.178191457223,2.395967129271,2.366673427123,2.522363931735,2.598167778228,2.59849288111,2.727049517708,2.915473789649
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,54.253815750184,53.274896315237,54.155473594463,53.317858724996,54.110043251018,54.882110368147,57.836327535988,58.21106174009,59.602734837734,59.8783442043,60.348635640049,59.830072712078,59.024715964165,59.532659465417,59.440216218162
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,8.018616359836,8.08424715065,8.329173865973,8.493765360315,8.625692644542,8.298511682375,7.884475408692,8.251408333133,8.800139265504,8.79170602932,8.899284924079,8.877142674643,8.768638069571,8.741266463075,8.588144978577
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,8.738633807808,8.596021821456,8.715997979585,8.479446229398,8.455313548963,8.525144863783,8.36345429483,9.061772301774,9.693179448866,9.572722228819,9.686521785917,9.506184678634,10.044394857132,10.233339408546,10.28373986728
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",5.174884161437,5.374075527089,5.572263734167,5.342234026869,5.458501334263,5.443015116612,5.212146951856,5.149933875814,5.176950925479,5.006450399443,4.914620909638,4.934285352159,4.810184943399,4.91194029725,4.951233732519
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.412788393949,0.446574809185,0.514886132656,0.599744577475,0.707133972684,0.740545597898,0.910353129984,0.872358882134,0.862297774356,1.097309093535,1.149357071165,1.145773005165,1.356920147179,1.651898552042,1.772672107324
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.055593899862,1.198700019737,1.127113616606,1.238301109083,1.401302948005,1.686606551039,1.944684683905,2.060097989047,2.001454901377,2.155697249511,2.345798862507,2.498919495811,2.689421870806,3.002343500712,3.081905588222
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,10.188025557733,10.0171702496,10.078778976191,10.149024921963,10.56246445561,11.21358164755,12.736792175308,12.526402531248,12.534571141625,12.423978202644,12.289118195975,12.291462818247,11.797276240302,11.512743284039,11.287114144013
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.581913557187,1.534977917628,1.565436066164,1.51014223749,1.501812008084,1.639762506741,1.542991912209,1.554106976933,1.612027077009,1.551575504044,1.613558653424,1.538472383951,1.562915685479,1.571984328356,1.615204133863
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.023189388932,0.022198529386,0.02161137072,0.021707853345,0.021461659209,0.020806170708,0.021596290639,0.021367352389,0.021746506929,0.022260866737,0.021165579626,0.021431784853,0.02155344606,0.022657858375,0.022803856513
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.334876732823,2.143584899354,2.040186928022,2.032543815865,1.938389294363,2.145232906887,2.29513844243,2.496091052299,2.553629474693,2.643509886022,2.660058452968,2.466272412524,2.409151766302,2.435094420069,2.528194903012
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,4.110486578834,3.864641485429,4.035291334436,3.642496522779,3.674950210394,3.951131375418,4.305210164835,4.127077009674,4.235129558303,4.269156414922,4.297824200282,4.115264359809,3.797544368199,3.789537324157,3.759148179236
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.036918428298,2.037914878265,2.027857137456,2.015345420822,1.919703311014,1.738353377139,2.055467881682,1.929839981847,2.019989477574,2.027616842458,2.114088276241,2.153864168343,1.932118288637,1.783454011709,1.90486911139
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.993285792712,0.954771748724,0.937697789284,0.945159127652,0.990714584318,1.02313448393,1.121542721008,1.107598514701,1.101439915695,1.097158005152,1.115086923584,1.092849066229,1.073673588997,1.081040516475,1.080093280185
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,3.054901689907,2.92694161879,3.061076681866,2.876182678024,2.836204096096,2.41998363634,2.448826297104,2.273862132724,2.253174287267,2.238161464282,2.340076072656,2.401735382638,2.416973085678,2.45819449663,2.407433427088
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.405128729405,2.270877807194,2.306319091451,2.25291102594,2.288699432811,2.353031258551,2.548552364768,2.297954851941,2.2889752319,2.333401309217,2.288180866538,2.246754953142,2.100774443836,2.081809625753,2.076084395259
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",4.124572671462,3.802197852752,3.821782889887,3.718853817975,3.727699750662,3.683269193176,4.445094816736,4.481189954434,4.448029851156,4.647640708194,4.613894865449,4.539660175929,4.243175162587,4.255355378229,4.081574513681
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,85.820285860453,90.866393027764,93.015079683367,97.958132167403,99.152908311341,98.288355035601,87.58846788998,91.974185386664,94.667515329128,97.959244031082,100,101.683617020575,108.681163949852,113.424679865802,116.995880959656
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,78.041127251294,88.762665979588,91.212081917169,88.147694201345,83.589531616921,82.035186110864,93.201259728233,93.94661703118,92.965407960872,93.217040529936,100,99.338397997601,104.784629076064,97.597566851404,105.586735213731
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",78.041127251294,88.762665979588,91.212081917169,88.147694201345,83.589531616921,82.035186110864,93.201259728233,93.94661703118,92.965407960872,93.217040529936,100,99.338397997601,104.784629076064,97.597566851404,105.586735213731
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,100.756998452347,108.600986505662,108.902276776874,117.589583466937,117.346811395978,114.31923365394,93.132808979712,97.180933618045,96.738215658141,99.612465246346,100,103.319293182674,112.936204657344,117.270271435062,120.848863775817
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,150.800356042683,151.150267349152,137.397167304118,134.798309431537,142.948811464405,133.987910617218,105.977457677646,107.129310727583,106.281700801519,105.82945893775,100,96.818027092227,114.752091539335,117.093008750954,124.46546026551
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
