Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,10.199174350219,10.271217742078,10.480157115404,10.271102568822,9.810297409901,10.150513895719,10.894799289544,10.610795640822,10.504055211577,10.249743826945,10.071141390288,9.304123270047,9.224086572402,8.731055284657,8.652323909278
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.536398804617,1.47233974087,1.457148603695,1.434428969922,1.465150384734,1.571578845425,1.553368718001,1.508646760401,1.421079177438,1.401953694349,1.443276191132,1.3242444821,1.320957124874,1.319688614006,1.227796973824
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.570342256021,2.54879834163,2.609059207473,2.355678123226,2.211892759446,2.530260636068,2.398548222898,2.336803026167,2.403204555457,2.35160326764,2.218416333512,1.986448382044,2.03084595845,1.945773702842,1.930362117476
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,5.50986416121,5.414436557342,5.156851572254,4.895297776208,4.703121318218,4.650160841688,5.020235149263,4.660967194737,4.530446990318,4.325825210501,4.2004318805,3.729185795764,3.944024433508,3.697004889708,3.602182957566
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.97099611697,2.847137044035,2.734638530488,2.775058584231,2.529958444462,2.632314307713,2.989086925472,2.671818491998,2.523606360744,2.591065826537,2.420293436153,2.306961633736,2.366934098958,2.361798249742,2.24594074609
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.263925119198,0.25855019986,0.25494023561,0.254802226454,0.24877396556,0.24996027989,0.256716835872,0.250030859653,0.239998247328,0.234751337142,0.237481098234,0.211598608367,0.213314574193,0.204550879992,0.20243807334
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,2.482967613048,2.249331268457,2.059921794074,1.773582410827,1.581436512238,1.725924672678,1.5291285482,1.516279876145,1.534939293921,1.680092277218,1.6793066512,1.592470915994,1.746259166028,1.754035248394,1.831087586607
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,1.763229965364,1.855931279755,1.887955126495,1.854986013761,1.721711842984,1.748322820281,1.856931034508,1.753219856886,1.669144270217,1.646949747471,1.639008189139,1.495338708816,1.462977782888,1.385772199206,1.309769726168
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",6.07187513248,5.934816185834,5.592152493441,5.327935610552,4.788214894906,4.842884944214,5.442227012426,5.310410789349,5.4005721376,5.438729559336,4.80167887036,4.594840212154,4.633466228237,4.3647593683,4.210278010536
