Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,22.731559349818,24.332485389274,24.451764330957,24.616553476526,24.334652581237,25.70535446996,24.912950984827,23.447329473824,22.530374821024,22.560894514007,22.394073886194,22.137288346537,22.208269303862,21.807119713841,21.563141441348
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,2.276011177532,2.208308834176,2.065767998079,1.992300914456,1.956974379561,1.89214450688,2.065647879301,2.118669732683,2.102493771818,1.892489006861,1.781583560142,1.669848354024,1.87355394057,2.130049903326,1.902745212419
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.50958893157,0.55281261607,0.516168282524,0.540458421184,0.541599071181,0.513236702674,0.551113096611,0.540266473298,0.586040367251,0.66645971855,0.324040964455,0.552493739424,0.733620351907,0.807170884271,0.815244475337
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.122488587668,0.130488507177,0.115431709229,0.111480804976,0.114361867683,0.107322290168,0.099917377641,0.137469036185,0.140942501655,0.144062889013,0.125848879397,0.10325345316,0.092148669899,0.088865185039,0.078715583455
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.439504173049,0.393883393227,0.322836223734,0.30449018352,0.290026798083,0.276583876904,0.250392662746,0.289061201586,0.287794342051,0.248022111445,0.225926133627,0.214390712442,0.247193806366,0.300184161984,0.258929863187
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.070541887439,0.075613109572,0.074494093613,0.068287075239,0.067416968402,0.074048517596,0.065883123216,0.056296182568,0.056515057457,0.051279310866,0.048158085814,0.047147994164,0.052874710421,0.06409133538,0.05757215355
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.34546381614,0.313593764774,0.272746758083,0.28971846753,0.366754170078,0.289426933691,0.266056488198,0.28872118628,0.258848828105,0.244800000803,0.255837717799,0.278422815247,0.25638170707,0.265684730839,0.266711426504
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,7.163438724865,7.968099094389,8.149574572768,9.043550795353,9.256882295766,8.956525645557,9.948482592265,10.212186819688,9.344667316018,9.269351686251,9.522794477569,8.785050456349,8.256257111823,7.077303547712,6.012723776358
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.191749747996,0.191902106842,0.206727753672,0.204605003225,0.194553189979,0.184943576223,0.170977204147,0.192345587916,0.202424407364,0.198785807846,0.187112538787,0.200202034652,0.221104791158,0.215092915887,0.209490895659
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.660444028626,0.676816564975,0.671859013738,0.700020978217,0.721374492721,0.763958403351,0.667266002045,0.641186764437,0.712350512498,0.7154162022,0.616500583811,0.613273312482,0.578700976577,0.636545106599,0.69353674827
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",9.257124416132,10.223741497661,10.49610026192,9.876833269708,9.341792073104,11.001381435989,9.147396172255,8.074223449439,7.902249002331,8.104482247731,8.237364887693,8.631735001488,8.800911471058,9.07777631626,10.16604101063
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.217713393698,0.219308228962,0.204208113982,0.215651929217,0.210738908853,0.209892130033,0.222199368784,0.228658062483,0.224509772767,0.233949633807,0.259219078764,0.251118909414,0.282438517643,0.305316286869,0.288860803102
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,1.477490465102,1.377917671449,1.355849549615,1.269155633901,1.272178365825,1.435890450896,1.45761901762,0.668244977262,0.711538941709,0.791795898634,0.809686978338,0.790351563694,0.813083249372,0.839039339674,0.812569492877
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,55.412026013271,54.538623630098,52.956052028942,53.019608538294,52.679696478903,51.063982405387,53.08310305467,54.760422671689,56.494734472023,57.254320195958,57.871766802584,57.729446994444,58.700886322092,59.434698268018,60.901645899198
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,6.013636145438,5.998192506799,6.174385765831,6.307603687148,6.114777007246,5.851599516378,5.636262372651,6.229001879535,6.417383806877,6.36225998476,6.279812150248,6.666519332885,6.758150915548,6.476175626054,7.041281133265
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,9.026268438324,8.824604539358,8.556623303976,8.669565153955,9.081746235772,8.703359756648,7.858493246464,8.881454814656,9.886078514581,9.403867032802,9.353733613852,8.731482660137,8.804070582645,8.903887346041,8.818805041489
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",7.886707334337,7.850586774984,7.757231300044,7.87664417217,7.852744944734,7.311842059709,7.500635780076,8.124628041326,8.668300893362,9.017809847236,9.210230319642,9.709416275894,9.779028593101,9.864248316321,10.445500747585
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.325366998738,0.351986134076,0.373296601975,0.435476592963,0.516891297511,0.529375089591,0.635113771711,0.642250093145,0.644363999372,0.777783458992,0.807953824818,0.828228228606,0.865942468956,1.092046513458,1.167099963681
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.964910020595,1.132699250464,1.012561356909,1.097335988913,1.17327722922,1.369429592299,1.635597869877,1.94629513566,1.920742198234,2.235212910454,2.453108492932,2.530597073917,2.986375303484,3.072142212862,3.093365983163
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,11.510966884128,11.37720918335,11.027305968551,10.972423298062,10.866247441541,10.65479475851,11.959743477387,12.151271355159,12.290600095736,12.359760191258,12.299283595435,12.397412385547,12.389842416935,12.634327652009,12.826152785964
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.250148250867,1.142982276391,1.196453816305,1.188103918861,1.189852381192,1.289794861189,1.28644192232,1.082482680035,1.211037664843,1.185694261021,1.226312826337,1.165140994782,1.214746585318,1.263694599157,1.196458319146
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.000031922411,0.000030479423,0.000029324775,0.000030248489,0.000029309851,0.000027930033,0.000028198524,0.000028557716,0.000028679734,0.000029375734,0.000027892741,0.000027374327,0.000027720445,0.000030163793,0.000031187405
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.898134523025,2.891742847709,2.720572592999,2.458197478326,2.263180431109,2.311744635616,2.232750742649,2.129919241724,2.129408935753,2.10483075115,2.133675536135,1.977365481456,1.918603128624,1.928667042993,2.095513339958
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,4.708264422745,4.415485540652,4.216728134412,3.947067457955,3.94946691113,3.769581885873,4.177322799944,4.040015910575,4.052369544238,4.041476847069,4.086350002163,4.167699464145,4.184192238546,4.236971514212,4.325294166127
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.533130360943,2.257131749814,2.279753633672,2.480394975868,2.391173534811,2.320292467087,2.579115491111,2.485048942437,2.321407055764,2.548827391235,2.530534939398,2.378192703521,2.384582788633,2.443357761176,2.505304223393
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.184951296068,0.177327578109,0.165664133161,0.173364319648,0.179074140243,0.171919491444,0.185381647117,0.186527176384,0.180816088832,0.180138005999,0.183867894517,0.17634018921,0.179269747927,0.184932587193,0.187812795404
