Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,11.381083087005,11.462908603001,11.709640812342,11.723375279986,11.994786998825,12.197897794716,12.979708974086,12.509174158595,12.166159393744,11.99681437387,11.639140239629,11.351203308176,10.933660704021,10.698667314718,10.364677512546
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.007859880275,1.186128967209,1.189666065387,1.151350854807,1.150659168991,1.195450305203,1.21245261633,1.205800588686,1.281506198237,1.145089547935,1.145056537577,1.025534162613,1.057315911064,1.137807612901,1.028291511792
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.062929677033,0.061699978571,0.063325960079,0.063094930942,0.062448846459,0.061980290766,0.061577424172,0.059665832703,0.059627318632,0.061259332792,0.05833388381,0.058436004779,0.058873464802,0.062940154078,0.06269157903
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2.546274277392,2.437140283451,2.654945319517,2.791166694594,2.842401992084,2.669925829824,2.609715981343,2.524621169007,2.463803250408,2.534801309027,2.598711209663,2.615946108436,2.588560612537,2.616045128578,2.775833055641
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,4.841577415307,4.70468756339,4.778433717582,4.522742990356,4.397605715736,4.364734791416,4.710851389049,4.441743640698,4.302083629588,4.163021488258,4.105195839105,3.836344462309,3.556798353776,3.53748636193,3.409934355067
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.603160670547,2.360460256676,2.355851268802,2.50600648162,2.664029944869,2.757052215733,3.002096397357,2.81304118646,2.861464589093,2.761208599241,2.679069376841,2.5343336709,2.506088247392,2.329180357725,2.231238263982
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.443195747006,0.433351885519,0.429903018277,0.434227014574,0.448605728414,0.437806177852,0.447397813994,0.43422602383,0.409723258131,0.406325041393,0.403199067398,0.380844891126,0.373219873338,0.374956793704,0.365318309763
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,2.136506278424,2.056551528063,2.102515534108,2.099837639697,1.949872878992,1.83480117028,1.843174906853,1.804601736894,1.715194400966,1.815091770148,1.78811091742,1.761759932961,1.799100485373,1.845691912982,1.885995676167
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.531401607713,2.553430632945,2.567025273649,2.47923943001,2.477971438784,2.468296057267,2.561617150137,2.439426721588,2.317268232377,2.285867473519,2.282176488891,2.276757508604,2.203248875663,2.10417402436,1.970006455396
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",3.616101143297,3.566074839858,3.548937291491,3.535973534962,3.376896317498,3.407200767268,3.90887230484,3.734998020888,3.631135050536,3.572565510601,3.406428436749,3.377296924469,3.218947113225,3.097878509228,2.951085901371
