Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.045874618133,0.043118979124,0.039025150705,0.040372359711,0.043937717963,0.040180947829,0.037106193643,0.038232846437,0.037529527156,0.034920154112,0.03168733067,0.030430747865,0.033345855901,0.041678283331,0.046550861364
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.013121399817,0.013424648136,0.012223338263,0.012297062096,0.013171273086,0.012885866102,0.012350987281,0.011620688602,0.011224351624,0.01201286209,0.012032443325,0.013112235285,0.013592801581,0.027172399098,0.034126405435
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,32.156793597753,31.978830988961,31.066880226855,30.696536317329,30.813372162309,30.350947806967,27.91771139702,27.505809930025,27.640965417132,28.257010837822,29.760743313286,29.64371418791,30.827210096069,32.052418117278,33.53700188049
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,3.677181672589,3.889010377741,3.915197229203,3.898024739713,3.760041259594,3.622606394974,3.152857376429,3.233493459921,3.669649749206,3.878628047072,3.916394758103,3.977892109293,4.301371612648,4.378632554016,4.406674247542
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,4.579424285759,4.783551555624,4.746700560738,4.734413145931,4.755128210445,4.690768811441,3.960118622952,4.210491663944,4.380338418985,4.298627868669,4.881975621166,4.994937942316,5.186417127087,5.251262176656,5.545212507969
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",2.799780119792,2.738914998023,2.666258465273,2.589670104946,2.604255879966,2.612923007716,2.348015757153,2.519095390362,2.461639137583,2.495112927526,2.650698766332,2.730784549017,2.912208504965,3.010532714314,3.109044145455
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.150292589798,0.161250668571,0.171613816834,0.19896179381,0.243850899171,0.253490916206,0.259193696845,0.255263729566,0.256315434483,0.313238308952,0.342840914328,0.35305385104,0.38343942261,0.485263868159,0.557523759814
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.379357591245,0.455460639019,0.445220906524,0.464914281123,0.465858027696,0.573614432643,0.586828163451,0.662184588088,0.722236440474,0.883556441075,1.051086622294,1.050832861116,1.167126241972,1.223551786548,1.252240863126
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,7.074472425087,7.023846295802,6.742421171675,6.654783982927,6.794733586436,6.743530799744,6.561712323746,6.423952277639,6.345015595793,6.367866368903,6.553483849328,6.59135556429,6.821936862486,7.288817366747,7.701432452156
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1.38337314344,1.362535458747,1.248108992337,1.300382877876,1.36381476767,1.372055179293,1.208473754804,0.988518133008,1.076388326703,1.137126358886,1.119060399027,1.063634520549,1.076495222796,1.157288259782,1.268102141039
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.004310848376,0.004339246643,0.004316284689,0.004336308785,0.004311803701,0.004385916669,0.00408352425,0.003935529715,0.003950878639,0.004201212747,0.004282838155,0.004246787189,0.004296615304,0.004679938352,0.004710020493
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",0.960957216293,0.856562226442,0.771210474695,0.715426275457,0.666124451313,0.719753714765,0.701517688406,0.62251615519,0.631522120507,0.695821362101,0.708845569022,0.680233251206,0.70019285723,0.538440474341,0.524397171577
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,3.284296430547,3.142702639694,3.098116106904,2.849882091924,2.813907672516,2.663540972579,2.533248707946,2.416094871233,2.328410671337,2.228263844125,2.504952940394,2.412958314746,2.372182755574,2.472206021234,2.573836400793
