Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,82.668321347854,85.842557145854,87.031899300924,88.802194688952,89.531999742453,92.30918113451,91.444438222627,92.901956001429,95.698798028524,97.62304470158,100,102.052704708715,106.106146428532,104.474173607342,100.804701605243
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias<C1>,80.532768126036,81.59862561262,78.614811971652,86.788231180759,87.630796214892,90.201754574628,91.56602927122,92.165207462347,90.463677889746,95.935501073447,100,100.534421174014,99.649316694213,102.814682981519,103.205465453641
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",80.532768126036,81.59862561262,78.614811971652,86.788231180759,87.630796214892,90.201754574628,91.56602927122,92.165207462347,90.463677889746,95.935501073447,100,100.534421174014,99.649316694213,102.814682981519,103.205465453641
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,80.74744065957,82.886210945206,79.612082534056,80.183333281921,79.969036582193,85.619004684541,89.636246309516,87.352048287596,91.83583880103,93.695247932822,100,103.335855473301,106.10268267851,97.939664301261,82.121883552342
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,9.33755539154,9.354677072521,14.505981464088,16.322814301344,7.417847369404,7.744900495948,8.769105909688,9.662722231197,35.293830294154,86.292981948718,100,154.41589433698,167.828167970462,174.89560127571,179.49485237145
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,9.33755539154,9.354677072521,14.505981464088,16.322814301344,7.417847369404,7.744900495948,8.769105909688,9.662722231197,35.293830294154,86.292981948718,100,154.41589433698,167.828167970462,174.89560127571,179.49485237145
"Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",44.390878774903,54.373893391708,59.193117117962,70.504576220121,75.034202307291,75.593587974966,82.047090274082,96.203872621632,103.319238876461,106.237540383878,100,115.106014289218,115.637214854521,114.04684329712,114.13688698117
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,70.041272652943,74.390094274103,65.565927029983,63.839304124919,63.384952189977,73.853829035742,81.826130458262,84.431173530676,87.734220851966,93.97847450209,100,103.073869611023,109.691233658873,88.460728472311,69.68883337496
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,102.245952361679,101.095643925924,102.54625069516,104.350056716348,104.454422437303,105.630427456682,105.089383551819,95.082585367629,99.097907667703,92.399872953198,100,98.625347051413,96.547863716073,101.323750994408,85.51283718835
