Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.763803093003,0.778518682754,0.774576154227,0.775580407458,0.825583955014,0.892149378082,1.043059629879,1.175142908118,0.847289795108,0.710726934573,0.737211897729,0.840541805969,0.829349617459,0.869806133808,0.970864247976
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.527687375892,0.551539440319,0.67454860977,0.641199183077,0.643478549358,0.599960679493,0.582443348424,0.599857940382,0.604813615493,0.572015293285,0.605092865264,0.579103228383,0.554010667257,0.522891488678,0.539221993279
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,1.243063418979,1.249779388127,1.378786015888,1.192424909702,0.989996040952,0.853700028059,0.72627405074,0.737308615521,0.746825397926,0.747039928155,0.729851679059,0.711526711029,0.723947420368,0.750296827452,0.848150912143
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",15.907365876536,16.183853138585,15.750603257935,16.396887889783,16.190512355323,15.86638012151,13.823886878955,14.234659789569,14.422553893248,16.022098925309,16.47563449642,16.679189660404,17.503472371352,18.466282761367,18.355011649616
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.429838899016,0.470804063319,0.420790231219,0.366185535926,0.333998220913,0.323575774942,0.346759211851,0.343756176752,0.355861054188,0.355497187925,0.295356068393,0.271314768139,0.276178256193,0.258899119797,0.258101607372
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,1.270176840385,1.284608698792,1.267551690768,1.296665644572,1.226733459424,1.255828567851,1.327704921825,1.199517698117,1.219253134034,1.350262003159,1.312233810263,1.345595274779,1.415717821117,1.525739652806,1.634760541144
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,55.24638669698,54.685948848173,54.824229258143,54.145621308984,54.083185382848,55.240646158612,55.828845455974,56.559030591981,57.721274691822,55.967446167969,54.651391449906,54.238361434844,54.022587964193,53.605677533002,53.599571869477
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,8.283468196136,8.030592638792,8.282021078788,8.109362103977,8.133329922159,8.239080318916,7.789785318175,8.374966927673,8.736682881664,8.548831836976,8.216694201665,8.442560735691,8.770870673578,9.025881756861,8.867390337627
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,9.125631196713,9.033151859976,9.105745407462,9.046940106187,9.696712471499,10.052367746125,9.118550130472,9.244720909767,9.680911818579,9.239873743325,9.199894576037,8.71632200895,8.705017568621,7.922778543983,8.136896370404
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",4.464002708923,4.323107311544,4.312783010843,4.234442444995,4.230027236632,4.081527068743,3.911761772106,4.1668482942,4.228083629698,4.154703061562,4.197201648473,4.335292312759,4.488908915857,4.696284432427,4.94317299914
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.496693275991,0.551175985103,0.623875811625,0.755381973327,0.858554166995,0.902493692009,1.035774285356,1.059257281333,1.059631919589,1.269980618348,1.315732097673,1.341957662012,1.458667810633,1.753118535547,1.881648682631
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1.040167497264,1.235108965692,1.039234281873,1.104156758818,1.166493715218,1.432758373889,1.697258385981,1.927475587273,1.949176116258,2.086602102393,2.384735833646,2.615871014598,2.810641273393,3.003206293727,3.212060020212
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,13.728882760264,13.527796758881,13.359045227302,12.686082682646,12.503106408026,12.569836681598,14.010409400983,13.840562348524,13.934790079687,13.306920748656,12.969362877733,12.919286965703,12.513902485528,12.180092063003,11.978068300594
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",0.884766396985,1.088295890627,1.095397164139,1.159361141346,1.08502562246,1.073087869496,1.030182870699,0.914918083788,0.941202008721,0.899253651543,0.930110472125,0.907485999417,0.866253265245,0.933438446055,0.847794797908
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0.012825632714,0.0122693348,0.012396624334,0.012070112776,0.011585875824,0.011006075967,0.010450056297,0.01047376136,0.010633553361,0.010554130049,0.009967872591,0.009901660004,0.010006064723,0.010623670256,0.010521899946
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",1.514324427214,1.499486926812,1.591952765832,1.574532270798,1.528257729807,1.465655910187,1.329141545889,1.524414211113,1.639638199775,1.660720816963,1.721663610053,1.656132381778,1.618639454979,1.549295883568,1.480048670359
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,4.401801150877,4.296775790905,4.254925417099,4.380509635621,4.274959029096,4.666304880732,4.735834467239,4.573888641746,4.673714231125,4.516932452043,3.962987506123,3.960612446561,3.713571278769,3.622978114244,3.596548941152
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2.648116241056,2.687002639978,2.699146879262,2.636254421286,2.766964733365,2.560612099895,2.572971009298,2.510876230103,2.590535830558,2.341899192846,2.269527499849,2.157696741154,1.904202836981,1.896961103036,1.921201079667
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",0.294904930493,0.283767460588,0.269687792883,0.271918312603,0.275349182165,0.267244103692,0.284349589735,0.274138299222,0.26560557946,0.253821589924,0.251633564484,0.238418712353,0.23646126404,0.233555904186,0.22739960134
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,2.112122320984,2.265132816983,2.130877696059,2.12392662888,1.750799355951,2.026372535363,2.010436946666,1.934923712367,1.807158484914,1.590230439861,1.532339117196,1.350701078177,1.58172377274,1.513022070704,1.448304913402
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2.255740996609,2.172286867943,2.22523838843,2.130984249018,2.138424412916,2.17136716183,2.340536854445,2.192959192901,2.122309951799,2.083053496401,2.013588157054,1.898462914299,1.82908980334,1.808891925606,1.726068266836
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",3.982938964757,3.67999759955,3.821901712212,3.919698466707,3.663595520735,3.72093164017,3.951402822633,4.008607110611,4.081200406634,4.004068287079,3.675952415204,3.687658801387,3.514631495765,3.4555487898,3.322446988259
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Total<C1>,75.673752109578,79.082592791638,81.717154048417,88.104172969153,91.25737265594,92.547125633997,84.208993073187,87.718878665059,89.74151256781,96.404717731362,100,102.218723388926,108.166734533904,113.485311141098,116.853755232758
